FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",BTR,IAH,False,False,1416,1404.0,0.0,-12.0,1516.0,0.0,54.0,83.0,72.0,253.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4967,C5,20445,C5,N24128,4967,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1400-1459,11.0,1415.0,1509.0,7.0,1539,-23.0,0.0,-2.0,1500-1559,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",SHV,IAH,False,False,1159,1235.0,36.0,36.0,1340.0,22.0,42.0,79.0,65.0,192.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4957,C5,20445,C5,N11184,4957,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,2.0,1100-1159,13.0,1248.0,1330.0,10.0,1318,22.0,1.0,1.0,1300-1359,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,SHV,False,False,1003,1100.0,57.0,57.0,1202.0,56.0,36.0,63.0,62.0,192.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4952,C5,20445,C5,N11184,4952,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,1.0,3.0,1000-1059,19.0,1119.0,1155.0,7.0,1106,56.0,1.0,3.0,1100-1159,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",XNA,DEN,False,False,925,920.0,0.0,-5.0,1025.0,0.0,99.0,130.0,125.0,616.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4949,C5,20445,C5,N14158,4949,15919,1591904,31834,"Fayetteville, AR",AR,5,Arkansas,71,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,19.0,939.0,1018.0,7.0,1035,-10.0,0.0,-1.0,1000-1059,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",ALB,IAD,False,False,1449,1439.0,0.0,-10.0,1601.0,0.0,66.0,91.0,82.0,325.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4942,C5,20445,C5,N14168,4942,10257,1025702,30257,"Albany, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,1400-1459,10.0,1449.0,1555.0,6.0,1620,-19.0,0.0,-2.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAD,ALB,False,False,2205,2200.0,0.0,-5.0,2324.0,0.0,61.0,92.0,84.0,325.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4940,C5,20445,C5,N14174,4940,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10257,1025702,30257,"Albany, NY",NY,36,New York,22,0.0,-1.0,2200-2259,19.0,2219.0,2320.0,4.0,2337,-13.0,0.0,-1.0,2300-2359,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,BHM,False,False,1020,1110.0,50.0,50.0,1243.0,30.0,74.0,113.0,93.0,562.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4934,C5,20445,C5,N12163,4934,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,1.0,3.0,1000-1059,15.0,1125.0,1239.0,4.0,1213,30.0,1.0,2.0,1200-1259,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,LFT,False,False,1420,1417.0,0.0,-3.0,1515.0,0.0,35.0,62.0,58.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4933,C5,20445,C5,N12172,4933,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,0.0,-1.0,1400-1459,18.0,1435.0,1510.0,5.0,1522,-7.0,0.0,-1.0,1500-1559,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAD,ALB,False,False,1718,1726.0,8.0,8.0,1909.0,14.0,58.0,97.0,103.0,325.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4926,C5,20445,C5,N12145,4926,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10257,1025702,30257,"Albany, NY",NY,36,New York,22,0.0,0.0,1700-1759,41.0,1807.0,1905.0,4.0,1855,14.0,0.0,0.0,1800-1859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",STL,IAH,False,False,1812,1812.0,0.0,0.0,2032.0,0.0,108.0,147.0,140.0,667.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4918,C5,20445,C5,N33182,4918,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1800-1859,19.0,1831.0,2019.0,13.0,2039,-7.0,0.0,-1.0,2000-2059,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",DIK,DEN,False,False,701,650.0,0.0,-11.0,824.0,0.0,75.0,117.0,94.0,488.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4917,C5,20445,C5,N21154,4917,11315,1131502,31315,"Dickinson, ND",ND,38,North Dakota,66,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0700-0759,11.0,701.0,816.0,8.0,858,-34.0,0.0,-2.0,0800-0859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",BTR,IAH,False,False,1208,1304.0,56.0,56.0,1420.0,49.0,53.0,83.0,76.0,253.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4915,C5,20445,C5,N16170,4915,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,3.0,1200-1259,15.0,1319.0,1412.0,8.0,1331,49.0,1.0,3.0,1300-1359,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAD,TYS,False,False,1830,1827.0,0.0,-3.0,2013.0,0.0,75.0,103.0,106.0,420.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4914,C5,20445,C5,N16147,4914,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,0.0,-1.0,1800-1859,19.0,1846.0,2001.0,12.0,2013,0.0,0.0,0.0,2000-2059,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",TYS,IAH,False,False,715,801.0,46.0,46.0,912.0,23.0,112.0,154.0,131.0,771.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4913,C5,20445,C5,N24103,4913,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,3.0,0700-0759,11.0,812.0,904.0,8.0,849,23.0,1.0,1.0,0800-0859,4,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,SGF,False,False,1425,1510.0,45.0,45.0,1642.0,25.0,77.0,112.0,92.0,513.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4911,C5,20445,C5,N11189,4911,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,1.0,3.0,1400-1459,11.0,1521.0,1638.0,4.0,1617,25.0,1.0,1.0,1600-1659,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",DEN,LNK,False,False,1730,1728.0,0.0,-2.0,1936.0,0.0,53.0,91.0,68.0,423.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4910,C5,20445,C5,N11191,4910,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13029,1302902,33029,"Lincoln, NE",NE,31,Nebraska,65,0.0,-1.0,1700-1759,11.0,1739.0,1932.0,4.0,2001,-25.0,0.0,-2.0,2000-2059,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,BRO,False,False,2140,2134.0,0.0,-6.0,2240.0,0.0,50.0,78.0,66.0,308.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4907,C5,20445,C5,N12163,4907,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10747,1074706,30747,"Brownsville, TX",TX,48,Texas,74,0.0,-1.0,2100-2159,11.0,2145.0,2235.0,5.0,2258,-18.0,0.0,-2.0,2200-2259,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,CRP,False,False,1420,1442.0,22.0,22.0,1539.0,13.0,36.0,66.0,57.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4906,C5,20445,C5,N14179,4906,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,1.0,1.0,1400-1459,15.0,1457.0,1533.0,6.0,1526,13.0,0.0,0.0,1500-1559,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,TYS,False,False,1625,1741.0,76.0,76.0,2035.0,57.0,100.0,133.0,114.0,771.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4900,C5,20445,C5,N11194,4900,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,1.0,5.0,1600-1659,11.0,1752.0,2032.0,3.0,1938,57.0,1.0,3.0,1900-1959,4,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",GPT,IAH,False,False,1659,1725.0,26.0,26.0,1855.0,14.0,69.0,102.0,90.0,376.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4898,C5,20445,C5,N27200,4898,11973,1197302,31973,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,1.0,1600-1659,14.0,1739.0,1848.0,7.0,1841,14.0,0.0,0.0,1800-1859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",PNS,IAH,False,False,1147,1344.0,117.0,117.0,1522.0,102.0,79.0,113.0,98.0,489.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4897,C5,20445,C5,N12175,4897,14193,1419306,33728,"Pensacola, FL",FL,12,Florida,33,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,7.0,1100-1159,12.0,1356.0,1515.0,7.0,1340,102.0,1.0,6.0,1300-1359,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",SHV,DEN,False,False,856,855.0,0.0,-1.0,1018.0,0.0,121.0,154.0,143.0,792.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4896,C5,20445,C5,N11193,4896,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0800-0859,18.0,913.0,1014.0,4.0,1030,-12.0,0.0,-1.0,1000-1059,4,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",SGF,IAH,False,False,1701,1700.0,0.0,-1.0,1859.0,0.0,88.0,118.0,119.0,513.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4894,C5,20445,C5,N11150,4894,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1700-1759,15.0,1715.0,1843.0,16.0,1859,0.0,0.0,0.0,1800-1859,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",SGF,IAH,False,False,643,642.0,0.0,-1.0,1016.0,93.0,98.0,120.0,214.0,513.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4893,C5,20445,C5,N11184,4893,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,98.0,820.0,958.0,18.0,843,93.0,1.0,6.0,0800-0859,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",LRD,IAH,False,False,700,908.0,128.0,128.0,1019.0,118.0,48.0,81.0,71.0,301.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4890,C5,20445,C5,N14177,4890,13061,1306106,33038,"Laredo, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,8.0,0700-0759,14.0,922.0,1010.0,9.0,821,118.0,1.0,7.0,0800-0859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",ALB,IAD,False,False,1000,1019.0,19.0,19.0,1205.0,32.0,77.0,93.0,106.0,325.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4889,C5,20445,C5,N14162,4889,10257,1025702,30257,"Albany, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,1.0,1000-1059,24.0,1043.0,1200.0,5.0,1133,32.0,1.0,2.0,1100-1159,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,BRO,False,False,1455,1553.0,58.0,58.0,1721.0,64.0,65.0,82.0,88.0,308.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4886,C5,20445,C5,N12175,4886,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10747,1074706,30747,"Brownsville, TX",TX,48,Texas,74,1.0,3.0,1400-1459,17.0,1610.0,1715.0,6.0,1617,64.0,1.0,4.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",SHV,IAH,False,False,700,1257.0,357.0,357.0,1405.0,346.0,44.0,79.0,68.0,192.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4885,C5,20445,C5,N11176,4885,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,12.0,0700-0759,13.0,1310.0,1354.0,11.0,819,346.0,1.0,12.0,0800-0859,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",LFT,IAH,False,False,1559,1551.0,0.0,-8.0,1715.0,0.0,51.0,76.0,84.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4881,C5,20445,C5,N12172,4881,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1500-1559,26.0,1617.0,1708.0,7.0,1715,0.0,0.0,0.0,1700-1759,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",DEN,DIK,False,False,1540,1548.0,8.0,8.0,1721.0,2.0,74.0,99.0,93.0,488.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4880,C5,20445,C5,N21144,4880,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11315,1131502,31315,"Dickinson, ND",ND,38,North Dakota,66,0.0,0.0,1500-1559,15.0,1603.0,1717.0,4.0,1719,2.0,0.0,0.0,1700-1759,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",GPT,IAH,False,False,705,716.0,11.0,11.0,1036.0,109.0,77.0,102.0,200.0,376.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4879,C5,20445,C5,N21197,4879,11973,1197302,31973,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,0700-0759,115.0,911.0,1028.0,8.0,847,109.0,1.0,7.0,0800-0859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",LNK,DEN,False,False,927,921.0,0.0,-6.0,1007.0,0.0,74.0,100.0,106.0,423.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4878,C5,20445,C5,N17146,4878,13029,1302902,33029,"Lincoln, NE",NE,31,Nebraska,65,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,22.0,943.0,957.0,10.0,1007,0.0,0.0,0.0,1000-1059,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",LCH,IAH,False,False,1759,1755.0,0.0,-4.0,1849.0,0.0,34.0,55.0,54.0,127.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4877,C5,20445,C5,N16151,4877,12915,1291503,31205,"Lake Charles, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1700-1759,9.0,1804.0,1838.0,11.0,1854,-5.0,0.0,-1.0,1800-1859,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAD,ALB,False,False,1235,1225.0,0.0,-10.0,1335.0,0.0,54.0,89.0,70.0,325.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4875,C5,20445,C5,N14168,4875,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,10257,1025702,30257,"Albany, NY",NY,36,New York,22,0.0,-1.0,1200-1259,13.0,1238.0,1332.0,3.0,1404,-29.0,0.0,-2.0,1400-1459,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,XNA,False,False,1955,1947.0,0.0,-8.0,2136.0,0.0,77.0,106.0,109.0,438.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4865,C5,20445,C5,N14143,4865,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15919,1591904,31834,"Fayetteville, AR",AR,5,Arkansas,71,0.0,-1.0,1900-1959,15.0,2002.0,2119.0,17.0,2141,-5.0,0.0,-1.0,2100-2159,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,LRD,False,False,2142,2135.0,0.0,-7.0,2246.0,0.0,53.0,78.0,71.0,301.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4863,C5,20445,C5,N24103,4863,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13061,1306106,33038,"Laredo, TX",TX,48,Texas,74,0.0,-1.0,2100-2159,14.0,2149.0,2242.0,4.0,2300,-14.0,0.0,-1.0,2300-2359,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,CRP,False,False,1234,1234.0,0.0,0.0,1334.0,0.0,39.0,68.0,60.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4861,C5,20445,C5,N14180,4861,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,0.0,0.0,1200-1259,14.0,1248.0,1327.0,7.0,1342,-8.0,0.0,-1.0,1300-1359,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,BTR,False,False,1452,1451.0,0.0,-1.0,1551.0,0.0,40.0,68.0,60.0,253.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4857,C5,20445,C5,N11184,4857,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,0.0,-1.0,1400-1459,16.0,1507.0,1547.0,4.0,1600,-9.0,0.0,-1.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",CRP,IAH,False,False,1608,1604.0,0.0,-4.0,1711.0,0.0,37.0,72.0,67.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4856,C5,20445,C5,N14179,4856,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,22.0,1626.0,1703.0,8.0,1720,-9.0,0.0,-1.0,1700-1759,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,CRP,False,False,1020,1211.0,111.0,111.0,1324.0,113.0,39.0,71.0,73.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4854,C5,20445,C5,N12160,4854,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,1.0,7.0,1000-1059,29.0,1240.0,1319.0,5.0,1131,113.0,1.0,7.0,1100-1159,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,SHV,False,False,2014,2015.0,1.0,1.0,2119.0,2.0,35.0,63.0,64.0,192.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4851,C5,20445,C5,N16151,4851,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,0.0,0.0,2000-2059,21.0,2036.0,2111.0,8.0,2117,2.0,0.0,0.0,2100-2159,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,XNA,False,False,1435,1437.0,2.0,2.0,1615.0,0.0,68.0,104.0,98.0,438.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4849,C5,20445,C5,N14148,4849,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15919,1591904,31834,"Fayetteville, AR",AR,5,Arkansas,71,0.0,0.0,1400-1459,22.0,1459.0,1607.0,8.0,1619,-4.0,0.0,-1.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",TYS,IAD,False,False,1423,1451.0,28.0,28.0,1623.0,18.0,65.0,102.0,92.0,420.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4848,C5,20445,C5,N14174,4848,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,1.0,1400-1459,19.0,1510.0,1615.0,8.0,1605,18.0,1.0,1.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,TXK,False,False,1810,1808.0,0.0,-2.0,1907.0,0.0,44.0,75.0,59.0,252.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4847,C5,20445,C5,N14179,4847,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15401,1540103,35401,"Texarkana, AR",AR,5,Arkansas,71,0.0,-1.0,1800-1859,11.0,1819.0,1903.0,4.0,1925,-18.0,0.0,-2.0,1900-1959,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",HSV,IAH,False,False,1100,1054.0,0.0,-6.0,1252.0,0.0,92.0,131.0,118.0,595.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4843,C5,20445,C5,N14143,4843,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1100-1159,16.0,1110.0,1242.0,10.0,1311,-19.0,0.0,-2.0,1300-1359,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",TYS,IAH,False,False,930,920.0,0.0,-10.0,1040.0,0.0,121.0,157.0,140.0,771.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4841,C5,20445,C5,N11189,4841,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0900-0959,10.0,930.0,1031.0,9.0,1107,-27.0,0.0,-2.0,1100-1159,4,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",MFE,IAH,False,False,1419,1419.0,0.0,0.0,1533.0,0.0,56.0,81.0,74.0,316.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4840,C5,20445,C5,N11165,4840,13256,1325602,33256,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1400-1459,10.0,1429.0,1525.0,8.0,1540,-7.0,0.0,-1.0,1500-1559,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",LIT,IAH,False,False,700,923.0,143.0,143.0,1113.0,147.0,72.0,106.0,110.0,374.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4837,C5,20445,C5,N11165,4837,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,9.0,0700-0759,28.0,951.0,1103.0,10.0,846,147.0,1.0,9.0,0800-0859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,MOB,False,False,1435,1526.0,51.0,51.0,1700.0,55.0,61.0,90.0,94.0,427.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4835,C5,20445,C5,N12160,4835,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,1.0,3.0,1400-1459,28.0,1554.0,1655.0,5.0,1605,55.0,1.0,3.0,1600-1659,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",FLG,DEN,False,False,1307,1259.0,0.0,-8.0,1549.0,0.0,71.0,103.0,110.0,503.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4833,C5,20445,C5,N11193,4833,11695,1169502,31695,"Flagstaff, AZ",AZ,4,Arizona,81,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1300-1359,17.0,1316.0,1527.0,22.0,1550,-1.0,0.0,-1.0,1500-1559,3,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",BRO,IAH,False,False,1707,1745.0,38.0,38.0,1856.0,21.0,53.0,88.0,71.0,308.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4829,C5,20445,C5,N12175,4829,10747,1074706,30747,"Brownsville, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,2.0,1700-1759,12.0,1757.0,1850.0,6.0,1835,21.0,1.0,1.0,1800-1859,2,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,LFT,False,False,1810,1821.0,11.0,11.0,1920.0,5.0,37.0,65.0,59.0,201.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4826,C5,20445,C5,N11176,4826,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,0.0,0.0,1800-1859,15.0,1836.0,1913.0,7.0,1915,5.0,0.0,0.0,1900-1959,1,0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAD,HSV,False,False,1729,1728.0,0.0,-1.0,1840.0,3.0,95.0,128.0,132.0,596.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4824,C5,20445,C5,N14186,4824,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,0.0,-1.0,1700-1759,33.0,1801.0,1836.0,4.0,1837,3.0,0.0,0.0,1800-1859,3,0
